id	initL	initR	finalL	finalR	message (DEL=deleted NOC=no change MOD=modified)
397	0	1074	394	1046	DEL	skipped 0 overlaps; used 15 overlaps
398	0	4848	211	4828	MOD	skipped 0 overlaps; used 25 overlaps
399	0	2215	23	2178	MOD	skipped 0 overlaps; used 14 overlaps
400	0	2247	108	2218	MOD	skipped 0 overlaps; used 13 overlaps
401	0	2213	54	2212	MOD	skipped 0 overlaps; used 14 overlaps
402	0	1679	0	1679	NOV
403	0	2011	389	1802	MOD	skipped 0 overlaps; used 12 overlaps
404	0	13937	44	13820	MOD	skipped 0 overlaps; used 84 overlaps
405	0	6334	246	6333	MOD	skipped 0 overlaps; used 31 overlaps
406	0	16787	312	16750	MOD	skipped 0 overlaps; used 51 overlaps
407	0	2704	11	2695	MOD	skipped 0 overlaps; used 16 overlaps
408	0	4001	0	3987	MOD	skipped 0 overlaps; used 22 overlaps
409	0	4387	0	4387	NOV
410	0	3654	600	3618	MOD	skipped 0 overlaps; used 34 overlaps
411	0	3947	33	3724	MOD	skipped 0 overlaps; used 21 overlaps
412	0	3918	1	3871	MOD	skipped 0 overlaps; used 20 overlaps
413	0	5026	46	4987	MOD	skipped 0 overlaps; used 18 overlaps
414	0	17353	483	17261	MOD	skipped 0 overlaps; used 35 overlaps
415	0	5484	0	5483	MOD	skipped 0 overlaps; used 30 overlaps
416	0	13222	138	13221	MOD	skipped 0 overlaps; used 76 overlaps
417	0	30297	161	30280	MOD	skipped 0 overlaps; used 207 overlaps
418	0	2377	200	2377	MOD	skipped 0 overlaps; used 17 overlaps
419	0	9719	1244	6952	MOD	skipped 0 overlaps; used 16 overlaps
420	0	2632	37	2632	MOD	skipped 0 overlaps; used 14 overlaps
421	0	1620	16	1606	MOD	skipped 0 overlaps; used 10 overlaps
422	0	2314	139	2313	MOD	skipped 0 overlaps; used 22 overlaps
423	0	15872	226	11952	MOD	skipped 0 overlaps; used 31 overlaps
424	0	5210	211	5209	MOD	skipped 0 overlaps; used 23 overlaps
425	0	5865	93	5865	MOD	skipped 0 overlaps; used 21 overlaps
426	0	13753	354	13752	MOD	skipped 0 overlaps; used 45 overlaps
427	0	7962	16	7931	MOD	skipped 0 overlaps; used 18 overlaps
428	0	6712	38	6658	MOD	skipped 0 overlaps; used 28 overlaps
429	0	8934	315	8814	MOD	skipped 0 overlaps; used 30 overlaps
430	0	39634	382	39591	MOD	skipped 0 overlaps; used 87 overlaps
431	0	2166	392	2140	MOD	skipped 0 overlaps; used 15 overlaps
432	0	18683	10	18674	MOD	skipped 0 overlaps; used 97 overlaps
433	0	3398	2	3364	MOD	skipped 0 overlaps; used 20 overlaps
434	0	3410	321	3369	MOD	skipped 0 overlaps; used 15 overlaps
435	0	5970	7	5969	MOD	skipped 0 overlaps; used 33 overlaps
436	0	1950	6	1863	MOD	skipped 0 overlaps; used 14 overlaps
437	0	24253	0	24173	MOD	skipped 0 overlaps; used 49 overlaps
438	0	6185	77	6184	MOD	skipped 0 overlaps; used 31 overlaps
439	0	4920	1943	4914	MOD	skipped 0 overlaps; used 15 overlaps
440	0	6064	19	6063	MOD	skipped 0 overlaps; used 23 overlaps
441	0	21270	225	21269	MOD	skipped 0 overlaps; used 62 overlaps
442	0	1142	0	1142	NOV
443	0	26047	95	25902	MOD	skipped 0 overlaps; used 50 overlaps
444	0	27066	447	26844	MOD	skipped 0 overlaps; used 59 overlaps
445	0	15165	24	15154	MOD	skipped 0 overlaps; used 156 overlaps
446	0	13647	38	13608	MOD	skipped 0 overlaps; used 106 overlaps
447	0	2896	33	2888	MOD	skipped 0 overlaps; used 25 overlaps
448	0	34933	317	25127	MOD	skipped 0 overlaps; used 61 overlaps
449	0	3667	5	3658	MOD	skipped 0 overlaps; used 19 overlaps
450	0	3673	16	3656	MOD	skipped 0 overlaps; used 19 overlaps
451	0	1079	147	1074	DEL	skipped 0 overlaps; used 13 overlaps
452	0	1733	886	1673	DEL	skipped 0 overlaps; used 15 overlaps
453	0	8006	0	8006	NOV
454	0	3392	268	3391	MOD	skipped 0 overlaps; used 25 overlaps
455	0	2731	0	2728	MOD	skipped 0 overlaps; used 25 overlaps
456	0	2631	25	2613	MOD	skipped 0 overlaps; used 18 overlaps
457	0	2627	19	2626	MOD	skipped 0 overlaps; used 18 overlaps
458	0	2598	0	2590	MOD	skipped 0 overlaps; used 18 overlaps
459	0	2608	0	2571	MOD	skipped 0 overlaps; used 18 overlaps
460	0	2610	1	2495	MOD	skipped 0 overlaps; used 17 overlaps
461	0	6405	286	6402	MOD	skipped 0 overlaps; used 32 overlaps
462	0	15816	265	15799	MOD	skipped 0 overlaps; used 39 overlaps
463	0	8071	206	8039	MOD	skipped 0 overlaps; used 36 overlaps
464	0	2798	0	2798	NOV
465	0	9228	0	9113	MOD	skipped 0 overlaps; used 31 overlaps
466	0	15076	42	14993	MOD	skipped 0 overlaps; used 42 overlaps
467	0	1041	0	1041	NOV
468	0	10060	56	8266	MOD	skipped 0 overlaps; used 55 overlaps
469	0	11491	187	11458	MOD	skipped 0 overlaps; used 45 overlaps
470	0	2289	21	2265	MOD	skipped 0 overlaps; used 16 overlaps
471	0	5144	1693	5141	MOD	skipped 0 overlaps; used 49 overlaps
472	0	20262	13	20220	MOD	skipped 0 overlaps; used 47 overlaps
473	0	22918	325	22917	MOD	skipped 0 overlaps; used 59 overlaps
474	0	2581	18	2581	MOD	skipped 0 overlaps; used 29 overlaps
475	0	10906	33	10906	MOD	skipped 0 overlaps; used 220 overlaps
476	0	7715	433	7622	MOD	skipped 0 overlaps; used 27 overlaps
477	0	4676	0	4662	MOD	skipped 0 overlaps; used 19 overlaps
478	0	7981	282	7761	MOD	skipped 0 overlaps; used 26 overlaps
479	0	3515	561	3470	MOD	skipped 0 overlaps; used 13 overlaps
480	0	13302	0	13301	MOD	skipped 0 overlaps; used 66 overlaps
481	0	14134	50	14100	MOD	skipped 0 overlaps; used 35 overlaps
482	0	12808	3094	12791	MOD	skipped 0 overlaps; used 37 overlaps
483	0	5763	510	5387	MOD	skipped 0 overlaps; used 17 overlaps
484	0	4927	202	4927	MOD	skipped 0 overlaps; used 24 overlaps
485	0	12366	302	6447	MOD	skipped 0 overlaps; used 40 overlaps
486	0	3735	19	3734	MOD	skipped 0 overlaps; used 15 overlaps
487	0	11152	89	11133	MOD	skipped 0 overlaps; used 28 overlaps
488	0	4705	0	4692	MOD	skipped 0 overlaps; used 18 overlaps
489	0	7827	0	7821	MOD	skipped 0 overlaps; used 33 overlaps
490	0	14996	100	14877	MOD	skipped 0 overlaps; used 31 overlaps
491	0	11607	778	11592	MOD	skipped 0 overlaps; used 26 overlaps
492	0	4035	237	4000	MOD	skipped 0 overlaps; used 23 overlaps
493	0	18035	264	18035	MOD	skipped 0 overlaps; used 52 overlaps
494	0	12593	0	12575	MOD	skipped 0 overlaps; used 38 overlaps
495	0	24506	4055	24482	MOD	skipped 0 overlaps; used 59 overlaps
496	0	1204	12	1198	MOD	skipped 0 overlaps; used 13 overlaps
497	0	2980	0	2924	MOD	skipped 0 overlaps; used 15 overlaps
498	0	14913	302	14913	MOD	skipped 0 overlaps; used 43 overlaps
499	0	11773	196	11704	MOD	skipped 0 overlaps; used 25 overlaps
500	0	2801	0	2801	NOV
501	0	3214	614	3015	MOD	skipped 0 overlaps; used 13 overlaps
502	0	1117	339	1070	DEL	skipped 0 overlaps; used 8 overlaps
503	0	0	0	0	NOV
504	0	1664	304	1664	MOD	skipped 0 overlaps; used 18 overlaps
505	0	1679	2	1651	MOD	skipped 0 overlaps; used 19 overlaps
506	0	1661	20	1660	MOD	skipped 0 overlaps; used 19 overlaps
507	0	1675	29	1661	MOD	skipped 0 overlaps; used 19 overlaps
508	0	2797	446	2368	MOD	skipped 0 overlaps; used 17 overlaps
509	0	2569	46	2568	MOD	skipped 0 overlaps; used 16 overlaps
510	0	15815	2508	11898	MOD	skipped 0 overlaps; used 72 overlaps
511	0	17565	368	17546	MOD	skipped 0 overlaps; used 83 overlaps
512	0	18598	353	18475	MOD	skipped 0 overlaps; used 46 overlaps
513	0	6727	14	6705	MOD	skipped 0 overlaps; used 22 overlaps
514	0	6719	2091	6719	MOD	skipped 0 overlaps; used 38 overlaps
515	0	2342	0	2342	NOV
516	0	14186	782	9549	MOD	skipped 0 overlaps; used 43 overlaps
517	0	1908	0	1908	NOV
518	0	16974	0	16931	MOD	skipped 0 overlaps; used 36 overlaps
519	0	26235	377	26202	MOD	skipped 0 overlaps; used 66 overlaps
520	0	15863	396	15843	MOD	skipped 0 overlaps; used 30 overlaps
521	0	14942	221	14916	MOD	skipped 0 overlaps; used 32 overlaps
522	0	9642	0	6645	MOD	skipped 0 overlaps; used 24 overlaps
523	0	6797	13	6797	MOD	skipped 0 overlaps; used 128 overlaps
524	0	9576	0	9576	NOV
525	0	11864	0	11864	NOC	skipped 0 overlaps; used 161 overlaps
526	0	1278	0	1278	NOV
527	0	6701	132	6701	MOD	skipped 0 overlaps; used 25 overlaps
528	0	8583	200	8577	MOD	skipped 0 overlaps; used 195 overlaps
529	0	8059	266	8058	MOD	skipped 0 overlaps; used 34 overlaps
530	0	1955	6	1955	MOD	skipped 0 overlaps; used 11 overlaps
531	0	1911	0	1895	MOD	skipped 0 overlaps; used 11 overlaps
532	0	6538	611	6532	MOD	skipped 0 overlaps; used 24 overlaps
533	0	6211	362	6203	MOD	skipped 0 overlaps; used 28 overlaps
534	0	6200	360	6199	MOD	skipped 0 overlaps; used 28 overlaps
535	0	2718	16	2718	MOD	skipped 0 overlaps; used 17 overlaps
536	0	5071	0	5057	MOD	skipped 0 overlaps; used 25 overlaps
537	0	8863	478	8743	MOD	skipped 0 overlaps; used 35 overlaps
538	0	12588	272	10638	MOD	skipped 0 overlaps; used 30 overlaps
539	0	2417	0	2417	NOV
540	0	3576	568	3537	MOD	skipped 0 overlaps; used 16 overlaps
541	0	1789	45	1763	MOD	skipped 0 overlaps; used 18 overlaps
542	0	2095	28	2079	MOD	skipped 0 overlaps; used 18 overlaps
543	0	19464	0	19428	MOD	skipped 0 overlaps; used 117 overlaps
544	0	19530	6	19519	MOD	skipped 0 overlaps; used 122 overlaps
545	0	8083	60	8062	MOD	skipped 0 overlaps; used 27 overlaps
546	0	19198	404	19198	MOD	skipped 0 overlaps; used 47 overlaps
547	0	2036	0	2036	NOV
548	0	15787	108	15786	MOD	skipped 0 overlaps; used 42 overlaps
549	0	11369	1431	11358	MOD	skipped 0 overlaps; used 36 overlaps
550	0	23149	6	23147	MOD	skipped 0 overlaps; used 65 overlaps
551	0	14911	21	14504	MOD	skipped 0 overlaps; used 38 overlaps
552	0	2032	0	2032	NOV
553	0	6422	3279	6421	MOD	skipped 0 overlaps; used 32 overlaps
554	0	1907	0	1906	MOD	skipped 0 overlaps; used 18 overlaps
555	0	6355	8	6348	MOD	skipped 0 overlaps; used 128 overlaps
556	0	0	0	0	NOV
557	0	2358	82	2319	MOD	skipped 0 overlaps; used 19 overlaps
558	0	3722	0	3722	NOV
559	0	10526	0	10488	MOD	skipped 0 overlaps; used 35 overlaps
560	0	19338	348	19307	MOD	skipped 0 overlaps; used 32 overlaps
561	0	5032	0	5015	MOD	skipped 0 overlaps; used 28 overlaps
562	0	8531	231	8503	MOD	skipped 0 overlaps; used 140 overlaps
563	0	3090	386	3056	MOD	skipped 0 overlaps; used 41 overlaps
564	0	2240	0	2240	NOV
565	0	4554	320	4553	MOD	skipped 0 overlaps; used 17 overlaps
566	0	4361	0	4361	NOC	skipped 0 overlaps; used 18 overlaps
567	0	6607	343	6606	MOD	skipped 0 overlaps; used 34 overlaps
568	0	7370	387	7362	MOD	skipped 0 overlaps; used 33 overlaps
569	0	1031	7	947	DEL	skipped 0 overlaps; used 15 overlaps
570	0	4542	10	4362	MOD	skipped 0 overlaps; used 17 overlaps
571	0	6591	0	6591	NOV
572	0	13080	166	13052	MOD	skipped 0 overlaps; used 34 overlaps
573	0	7459	9	7428	MOD	skipped 0 overlaps; used 23 overlaps
574	0	4016	18	4009	MOD	skipped 0 overlaps; used 15 overlaps
575	0	13642	6315	9156	MOD	skipped 0 overlaps; used 26 overlaps
576	0	0	0	0	NOV
577	0	3567	0	3544	MOD	skipped 0 overlaps; used 14 overlaps
578	0	1293	176	1266	MOD	skipped 0 overlaps; used 25 overlaps
579	0	2049	76	2048	MOD	skipped 0 overlaps; used 27 overlaps
580	0	2029	12	2023	MOD	skipped 0 overlaps; used 27 overlaps
581	0	2037	119	2029	MOD	skipped 0 overlaps; used 11 overlaps
582	0	10215	308	10205	MOD	skipped 0 overlaps; used 27 overlaps
583	0	2064	1	2053	MOD	skipped 0 overlaps; used 24 overlaps
584	0	4808	13	4808	MOD	skipped 0 overlaps; used 29 overlaps
585	0	4796	0	4796	NOC	skipped 0 overlaps; used 29 overlaps
586	0	3020	317	3019	MOD	skipped 0 overlaps; used 24 overlaps
587	0	10203	115	10182	MOD	skipped 0 overlaps; used 39 overlaps
588	0	3935	35	3915	MOD	skipped 0 overlaps; used 8 overlaps
589	0	6756	255	6755	MOD	skipped 0 overlaps; used 35 overlaps
590	0	14291	294	14290	MOD	skipped 0 overlaps; used 40 overlaps
591	0	7470	189	7426	MOD	skipped 0 overlaps; used 19 overlaps
592	0	2023	0	2023	NOV
593	0	3024	345	3024	MOD	skipped 0 overlaps; used 22 overlaps
594	0	2843	10	2843	MOD	skipped 0 overlaps; used 22 overlaps
595	0	12294	34	12278	MOD	skipped 0 overlaps; used 33 overlaps
596	0	16413	12423	16205	MOD	skipped 0 overlaps; used 21 overlaps
597	0	10795	0	10795	NOV
598	0	15899	375	15894	MOD	skipped 0 overlaps; used 145 overlaps
599	0	19262	263	18873	MOD	skipped 0 overlaps; used 45 overlaps
600	0	3635	337	3627	MOD	skipped 0 overlaps; used 18 overlaps
601	0	3305	305	3304	MOD	skipped 0 overlaps; used 34 overlaps
602	0	7385	50	7015	MOD	skipped 0 overlaps; used 24 overlaps
603	0	7329	52	7310	MOD	skipped 0 overlaps; used 27 overlaps
604	0	3664	1224	3569	MOD	skipped 0 overlaps; used 24 overlaps
605	0	1302	0	1302	NOV
606	0	1498	0	1409	MOD	skipped 0 overlaps; used 22 overlaps
607	0	5194	2	5164	MOD	skipped 0 overlaps; used 24 overlaps
608	0	11067	4	11047	MOD	skipped 0 overlaps; used 35 overlaps
609	0	1587	0	1534	MOD	skipped 0 overlaps; used 18 overlaps
610	0	7371	3026	7229	MOD	skipped 0 overlaps; used 20 overlaps
611	0	13078	0	13058	MOD	skipped 0 overlaps; used 33 overlaps
612	0	12276	157	12275	MOD	skipped 0 overlaps; used 32 overlaps
613	0	22048	188	21989	MOD	skipped 0 overlaps; used 53 overlaps
614	0	17944	104	17943	MOD	skipped 0 overlaps; used 41 overlaps
615	0	4747	170	4712	MOD	skipped 0 overlaps; used 24 overlaps
616	0	17267	43	17257	MOD	skipped 0 overlaps; used 38 overlaps
617	0	6312	24	6304	MOD	skipped 0 overlaps; used 33 overlaps
618	0	12295	24	12045	MOD	skipped 0 overlaps; used 32 overlaps
619	0	18895	5	18894	MOD	skipped 0 overlaps; used 53 overlaps
620	0	19581	299	19530	MOD	skipped 0 overlaps; used 261 overlaps
621	0	12979	406	12943	MOD	skipped 0 overlaps; used 31 overlaps
622	0	2933	131	2933	MOD	skipped 0 overlaps; used 188 overlaps
623	0	3152	23	3151	MOD	skipped 0 overlaps; used 194 overlaps
624	0	3178	252	3170	MOD	skipped 0 overlaps; used 193 overlaps
625	0	2103	0	2103	NOV
626	0	7424	8	7423	MOD	skipped 0 overlaps; used 35 overlaps
627	0	11623	7853	11608	MOD	skipped 0 overlaps; used 19 overlaps
628	0	3832	36	3786	MOD	skipped 0 overlaps; used 18 overlaps
629	0	10978	203	10977	MOD	skipped 0 overlaps; used 46 overlaps
630	0	21282	172	21274	MOD	skipped 0 overlaps; used 66 overlaps
631	0	3753	54	3725	MOD	skipped 0 overlaps; used 22 overlaps
632	0	24526	319	24525	MOD	skipped 0 overlaps; used 61 overlaps
633	0	3609	385	3605	MOD	skipped 0 overlaps; used 19 overlaps
634	0	19764	49	19756	MOD	skipped 0 overlaps; used 50 overlaps
635	0	3163	0	3163	NOV
636	0	15048	236	15048	MOD	skipped 0 overlaps; used 45 overlaps
637	0	4157	421	4113	MOD	skipped 0 overlaps; used 17 overlaps
638	0	1949	0	1949	NOC	skipped 0 overlaps; used 21 overlaps
639	0	5174	240	5170	MOD	skipped 0 overlaps; used 27 overlaps
640	0	4296	265	4266	MOD	skipped 0 overlaps; used 16 overlaps
641	0	2173	24	2172	MOD	skipped 0 overlaps; used 23 overlaps
642	0	11233	233	11217	MOD	skipped 0 overlaps; used 51 overlaps
643	0	16335	66	16284	MOD	skipped 0 overlaps; used 36 overlaps
644	0	7890	58	7881	MOD	skipped 0 overlaps; used 18 overlaps
645	0	2697	36	2648	MOD	skipped 0 overlaps; used 13 overlaps
646	0	12413	267	12360	MOD	skipped 0 overlaps; used 32 overlaps
647	0	9887	134	9807	MOD	skipped 0 overlaps; used 32 overlaps
648	0	5865	39	5864	MOD	skipped 0 overlaps; used 27 overlaps
649	0	7135	28	7135	MOD	skipped 0 overlaps; used 27 overlaps
650	0	7134	0	7116	MOD	skipped 0 overlaps; used 27 overlaps
651	0	17065	4937	17036	MOD	skipped 0 overlaps; used 35 overlaps
652	0	5053	61	5041	MOD	skipped 0 overlaps; used 198 overlaps
653	0	17493	1673	12075	MOD	skipped 0 overlaps; used 97 overlaps
654	0	14663	12	14662	MOD	skipped 0 overlaps; used 44 overlaps
655	0	1055	0	1055	NOV
656	0	8541	2828	8529	MOD	skipped 0 overlaps; used 18 overlaps
657	0	11082	145	11055	MOD	skipped 0 overlaps; used 52 overlaps
658	0	12340	37	12328	MOD	skipped 0 overlaps; used 62 overlaps
659	0	1712	243	1662	MOD	skipped 0 overlaps; used 9 overlaps
660	0	1417	0	1387	MOD	skipped 0 overlaps; used 9 overlaps
661	0	5991	134	5991	MOD	skipped 0 overlaps; used 36 overlaps
662	0	5483	0	5475	MOD	skipped 0 overlaps; used 18 overlaps
663	0	5567	209	5567	MOD	skipped 0 overlaps; used 33 overlaps
664	0	13211	259	12963	MOD	skipped 0 overlaps; used 53 overlaps
665	0	11867	11	11860	MOD	skipped 0 overlaps; used 41 overlaps
666	0	2630	71	2605	MOD	skipped 0 overlaps; used 24 overlaps
667	0	14838	66	14811	MOD	skipped 0 overlaps; used 91 overlaps
668	0	6983	917	6956	MOD	skipped 0 overlaps; used 45 overlaps
669	0	1046	0	1046	NOV
670	0	7412	180	7398	MOD	skipped 0 overlaps; used 34 overlaps
671	0	14474	30	14474	MOD	skipped 0 overlaps; used 53 overlaps
672	0	6275	0	6275	NOV
673	0	1281	0	1281	NOV
674	0	9176	289	9050	MOD	skipped 0 overlaps; used 29 overlaps
675	0	4910	14	4866	MOD	skipped 0 overlaps; used 126 overlaps
676	0	7464	589	7058	MOD	skipped 0 overlaps; used 144 overlaps
677	0	21858	72	21854	MOD	skipped 0 overlaps; used 181 overlaps
678	0	2570	361	2549	MOD	skipped 0 overlaps; used 18 overlaps
679	0	9148	314	9095	MOD	skipped 0 overlaps; used 21 overlaps
680	0	4789	29	4688	MOD	skipped 0 overlaps; used 126 overlaps
681	0	17917	15	17917	MOD	skipped 0 overlaps; used 38 overlaps
682	0	15778	102	15778	MOD	skipped 0 overlaps; used 40 overlaps
683	0	14101	13	14091	MOD	skipped 0 overlaps; used 45 overlaps
684	0	8689	0	8689	NOV
685	0	1493	0	1489	MOD	skipped 0 overlaps; used 16 overlaps
686	0	1488	3	1485	MOD	skipped 0 overlaps; used 16 overlaps
687	0	934	0	933	DEL	skipped 0 overlaps; used 13 overlaps
688	0	10671	177	10646	MOD	skipped 0 overlaps; used 65 overlaps
689	0	4732	14	4731	MOD	skipped 0 overlaps; used 22 overlaps
690	0	4741	0	4734	MOD	skipped 0 overlaps; used 22 overlaps
691	0	2661	104	2660	MOD	skipped 0 overlaps; used 19 overlaps
692	0	11309	129	11308	MOD	skipped 0 overlaps; used 24 overlaps
693	0	6517	18	6495	MOD	skipped 0 overlaps; used 49 overlaps
694	0	6442	101	6422	MOD	skipped 0 overlaps; used 30 overlaps
695	0	1331	245	1331	MOD	skipped 0 overlaps; used 13 overlaps
696	0	18538	0	18146	MOD	skipped 0 overlaps; used 43 overlaps
697	0	20602	34	20601	MOD	skipped 0 overlaps; used 66 overlaps
698	0	3463	188	3450	MOD	skipped 0 overlaps; used 29 overlaps
699	0	20627	317	20619	MOD	skipped 0 overlaps; used 53 overlaps
700	0	16355	0	16354	MOD	skipped 0 overlaps; used 46 overlaps
701	0	4679	24	4678	MOD	skipped 0 overlaps; used 25 overlaps
702	0	3785	124	2993	MOD	skipped 0 overlaps; used 25 overlaps
703	0	17638	787	17633	MOD	skipped 0 overlaps; used 109 overlaps
704	0	8030	0	7785	MOD	skipped 0 overlaps; used 24 overlaps
705	0	24442	42	19698	MOD	skipped 0 overlaps; used 96 overlaps
706	0	1534	850	1531	DEL	skipped 0 overlaps; used 10 overlaps
707	0	6973	41	6972	MOD	skipped 0 overlaps; used 30 overlaps
708	0	17583	338	17539	MOD	skipped 0 overlaps; used 52 overlaps
709	0	2622	492	2518	MOD	skipped 0 overlaps; used 18 overlaps
710	0	5711	2486	5695	MOD	skipped 0 overlaps; used 26 overlaps
711	0	3237	0	3236	MOD	skipped 0 overlaps; used 26 overlaps
712	0	1324	0	1324	NOV
713	0	2994	217	2848	MOD	skipped 0 overlaps; used 12 overlaps
714	0	1578	426	1578	MOD	skipped 0 overlaps; used 16 overlaps
715	0	3734	7	3634	MOD	skipped 0 overlaps; used 20 overlaps
716	0	18174	52	18174	MOD	skipped 0 overlaps; used 93 overlaps
717	0	3194	10	3185	MOD	skipped 0 overlaps; used 15 overlaps
718	0	3159	245	3158	MOD	skipped 0 overlaps; used 9 overlaps
719	0	7808	91	7807	MOD	skipped 0 overlaps; used 39 overlaps
720	0	2323	40	1161	MOD	skipped 0 overlaps; used 14 overlaps
721	0	5735	14	5731	MOD	skipped 0 overlaps; used 28 overlaps
722	0	4914	4	4894	MOD	skipped 0 overlaps; used 25 overlaps
723	0	5633	160	5632	MOD	skipped 0 overlaps; used 32 overlaps
724	0	4031	0	4027	MOD	skipped 0 overlaps; used 27 overlaps
725	0	1553	76	1523	MOD	skipped 0 overlaps; used 18 overlaps
726	0	14350	64	14338	MOD	skipped 0 overlaps; used 39 overlaps
727	0	3600	99	3600	MOD	skipped 0 overlaps; used 29 overlaps
728	0	12497	63	11567	MOD	skipped 0 overlaps; used 33 overlaps
729	0	12200	112	12199	MOD	skipped 0 overlaps; used 45 overlaps
730	0	7324	10	7323	MOD	skipped 0 overlaps; used 29 overlaps
731	0	22700	291	18835	MOD	skipped 0 overlaps; used 83 overlaps
732	0	8827	2138	7947	MOD	skipped 0 overlaps; used 22 overlaps
733	0	1385	0	1358	MOD	skipped 0 overlaps; used 17 overlaps
734	0	3614	362	3614	MOD	skipped 0 overlaps; used 15 overlaps
735	0	7949	1	7942	MOD	skipped 0 overlaps; used 37 overlaps
736	0	2251	0	2228	MOD	skipped 0 overlaps; used 19 overlaps
737	0	14939	373	14938	MOD	skipped 0 overlaps; used 147 overlaps
738	0	2692	383	2687	MOD	skipped 0 overlaps; used 20 overlaps
739	0	3158	345	3144	MOD	skipped 0 overlaps; used 22 overlaps
740	0	3298	0	3298	NOV
741	0	4400	604	4341	MOD	skipped 0 overlaps; used 20 overlaps
742	0	3412	0	3379	MOD	skipped 0 overlaps; used 20 overlaps
743	0	6012	6	6011	MOD	skipped 0 overlaps; used 23 overlaps
744	0	1663	174	1645	MOD	skipped 0 overlaps; used 17 overlaps
745	0	1644	1	1644	MOD	skipped 0 overlaps; used 17 overlaps
746	0	1706	913	1507	DEL	skipped 0 overlaps; used 14 overlaps
747	0	11715	19	11712	MOD	skipped 0 overlaps; used 41 overlaps
748	0	10789	77	10780	MOD	skipped 0 overlaps; used 38 overlaps
749	0	4740	194	4728	MOD	skipped 0 overlaps; used 28 overlaps
750	0	24204	2846	24204	MOD	skipped 0 overlaps; used 59 overlaps
751	0	2714	278	2693	MOD	skipped 0 overlaps; used 11 overlaps
752	0	4415	205	4399	MOD	skipped 0 overlaps; used 24 overlaps
753	0	1527	0	1527	NOV
754	0	12704	191	12695	MOD	skipped 0 overlaps; used 34 overlaps
755	0	18010	76	17995	MOD	skipped 0 overlaps; used 39 overlaps
756	0	19429	205	19410	MOD	skipped 0 overlaps; used 55 overlaps
757	0	13770	16	13756	MOD	skipped 0 overlaps; used 45 overlaps
758	0	25055	0	19960	MOD	skipped 0 overlaps; used 101 overlaps
759	0	1059	0	1059	NOV
760	0	8839	231	8568	MOD	skipped 0 overlaps; used 35 overlaps
761	0	9260	279	9260	MOD	skipped 0 overlaps; used 136 overlaps
762	0	1040	11	1022	MOD	skipped 0 overlaps; used 19 overlaps
763	0	3454	343	3427	MOD	skipped 0 overlaps; used 15 overlaps
764	0	6557	1220	6557	MOD	skipped 0 overlaps; used 29 overlaps
765	0	18081	184	18080	MOD	skipped 0 overlaps; used 54 overlaps
766	0	3661	0	3661	NOV
767	0	4139	904	4110	MOD	skipped 0 overlaps; used 17 overlaps
768	0	10581	0	10580	MOD	skipped 0 overlaps; used 34 overlaps
769	0	5705	131	5689	MOD	skipped 0 overlaps; used 31 overlaps
770	0	19427	5874	19381	MOD	skipped 0 overlaps; used 159 overlaps
771	0	13811	32	13802	MOD	skipped 0 overlaps; used 34 overlaps
772	0	22084	11128	22084	MOD	skipped 0 overlaps; used 72 overlaps
773	0	17425	164	17424	MOD	skipped 0 overlaps; used 227 overlaps
774	0	23563	217	23562	MOD	skipped 0 overlaps; used 50 overlaps
775	0	15182	183	3413	MOD	skipped 0 overlaps; used 21 overlaps
776	0	2641	42	2635	MOD	skipped 0 overlaps; used 22 overlaps
777	0	11498	13	11498	MOD	skipped 0 overlaps; used 26 overlaps
778	0	2106	0	2101	MOD	skipped 0 overlaps; used 19 overlaps
779	0	2399	0	2389	MOD	skipped 0 overlaps; used 19 overlaps
780	0	2386	0	2386	NOV
